timestamp,event,info
2025-11-06T19:20:00.139635,eye_update,False
2025-11-06T19:20:14.581496,eye_update,True
2025-11-06T19:20:14.611615,eye_update,False
2025-11-06T19:20:15.781885,eye_update,True
2025-11-06T19:20:32.444120,eye_update,False
2025-11-06T19:20:34.383083,eye_update,True
2025-11-06T19:20:38.784551,eye_update,False
2025-11-06T19:20:39.220796,eye_update,True
2025-11-06T19:20:39.651524,eye_update,False
2025-11-06T19:20:39.787028,eye_update,True
2025-11-06T19:20:41.347680,eye_update,False
2025-11-06T19:20:43.083885,eye_update,True
2025-11-06T19:20:57.759088,eye_update,False
2025-11-06T19:21:02.858281,eye_update,True
2025-11-06T19:21:04.492822,eye_update,False
2025-11-06T19:21:05.332340,eye_update,True
2025-11-06T19:21:05.687992,eye_update,False
2025-11-06T19:21:15.358592,eye_update,True
2025-11-06T19:21:15.388042,eye_update,False
2025-11-06T19:21:15.426238,eye_update,True
2025-11-06T19:21:15.530923,eye_update,False
2025-11-06T19:21:15.594602,eye_update,True
2025-11-06T19:22:15.068994,eye_update,False
2025-11-06T19:22:15.184838,eye_update,True
2025-11-06T19:22:22.502388,eye_update,False
2025-11-06T19:22:23.403805,eye_update,True
2025-11-06T19:22:39.174047,eye_update,False
2025-11-06T19:22:39.206142,eye_update,True
2025-11-06T19:22:40.115576,eye_update,False
2025-11-06T19:22:40.510118,eye_update,True
2025-11-06T19:22:50.042215,eye_update,False
2025-11-06T19:22:57.747883,eye_update,True
2025-11-06T19:23:00.812208,eye_update,False
2025-11-06T19:23:06.382202,eye_update,True
2025-11-06T19:23:09.846646,eye_update,False
2025-11-06T19:23:15.681282,eye_update,True
2025-11-06T19:23:15.754829,eye_update,False
2025-11-06T19:23:15.817097,eye_update,True
2025-11-06T19:23:15.917245,eye_update,False
2025-11-06T19:23:15.955016,eye_update,True
2025-11-06T19:23:16.014509,eye_update,False
2025-11-06T19:23:16.252066,eye_update,True
2025-11-06T19:23:18.481877,eye_update,False
2025-11-06T19:23:18.558000,eye_update,True
2025-11-06T19:24:07.964525,eye_update,False
2025-11-06T19:24:08.024704,eye_update,True
2025-11-06T19:24:08.624569,eye_update,False
2025-11-06T19:24:08.658723,eye_update,True
2025-11-06T19:24:08.689042,eye_update,False
2025-11-06T19:24:09.163940,eye_update,True
2025-11-06T19:24:44.698794,eye_update,False
2025-11-06T19:24:44.733701,eye_update,True
2025-11-06T19:24:56.260329,eye_update,False
2025-11-06T19:25:17.666934,eye_update,True
2025-11-06T19:25:21.804055,eye_update,False
2025-11-06T19:25:25.439125,eye_update,True
2025-11-06T19:25:25.739356,eye_update,False
2025-11-06T19:25:26.142339,eye_update,True
2025-11-06T19:25:26.873088,eye_update,False
2025-11-06T19:25:26.911234,eye_update,True
2025-11-06T19:25:26.982004,eye_update,False
2025-11-06T19:25:27.242462,eye_update,True
2025-11-06T19:25:27.341604,eye_update,False
2025-11-06T19:25:28.740758,eye_update,True
2025-11-06T19:25:33.073216,eye_update,False
2025-11-06T19:25:34.137820,eye_update,True
2025-11-06T19:25:34.248744,eye_update,False
2025-11-06T19:25:34.308026,eye_update,True
2025-11-06T19:25:34.337794,eye_update,False
2025-11-06T19:25:35.184651,eye_update,True
2025-11-06T19:25:35.473265,eye_update,False
2025-11-06T19:25:35.510301,eye_update,True
2025-11-06T19:25:35.538999,eye_update,False
2025-11-06T19:25:39.073722,eye_update,True
2025-11-06T19:25:39.106716,eye_update,False
2025-11-06T19:25:39.377460,eye_update,True
2025-11-06T19:25:39.437402,eye_update,False
2025-11-06T19:25:44.173201,eye_update,True
2025-11-06T19:25:47.114761,eye_update,False
2025-11-06T19:25:47.144230,eye_update,True
2025-11-06T19:25:47.775049,eye_update,False
2025-11-06T19:25:49.079294,eye_update,True
2025-11-06T19:25:49.141771,eye_update,False
2025-11-06T19:25:53.177392,eye_update,True
2025-11-06T19:25:54.774771,eye_update,False
2025-11-06T19:25:55.680727,eye_update,True
2025-11-06T19:25:55.805863,eye_update,False
2025-11-06T19:25:57.479569,eye_update,True
2025-11-06T19:26:00.610016,eye_update,False
2025-11-06T19:26:00.643391,eye_update,True
2025-11-06T19:26:00.841466,eye_update,False
2025-11-06T19:26:01.449307,eye_update,True
2025-11-06T19:26:01.610765,eye_update,False
2025-11-06T19:26:01.715234,eye_update,True
2025-11-06T19:26:01.809496,eye_update,False
2025-11-06T19:26:02.118563,eye_update,True
2025-11-06T19:26:02.277816,eye_update,False
2025-11-06T19:26:02.812405,eye_update,True
2025-11-06T19:26:07.615932,eye_update,False
2025-11-06T19:26:07.782773,eye_update,True
2025-11-06T19:26:12.180840,eye_update,False
2025-11-06T19:26:12.216770,eye_update,True
2025-11-06T19:26:12.246615,eye_update,False
2025-11-06T19:26:12.322562,eye_update,True
2025-11-06T19:26:12.349254,eye_update,False
2025-11-06T19:26:12.679703,eye_update,True
2025-11-06T19:26:12.716536,eye_update,False
2025-11-06T19:26:12.850459,eye_update,True
2025-11-06T19:26:12.881499,eye_update,False
2025-11-06T19:26:16.522357,eye_update,True
2025-11-06T19:26:17.056002,eye_update,False
2025-11-06T19:26:17.089146,eye_update,True
2025-11-06T19:26:24.545652,eye_update,False
2025-11-06T19:26:33.387226,eye_update,True
2025-11-06T19:26:36.983716,eye_update,False
